DiffTime,Value,Description
15.11333,22.493,B2t30min
15.12,21.493,B2t30min
15.12667,20.524,B2t30min
15.13333,19.589,B2t30min
15.14,18.688,B2t30min
15.14667,17.823,B2t30min
15.15333,16.991,B2t30min
15.16,16.193,B2t30min
15.16667,15.43,B2t30min
15.17333,14.7,B2t30min
15.18,14.003,B2t30min
15.18667,13.339,B2t30min
15.19333,12.705,B2t30min
15.2,12.101,B2t30min
15.20667,11.527,B2t30min
15.21333,10.983,B2t30min
15.22,10.464,B2t30min
15.22667,9.971,B2t30min
15.23333,9.502,B2t30min
15.24,9.056,B2t30min
15.24667,8.633,B2t30min
15.25333,8.233,B2t30min
15.26,7.853,B2t30min
15.26667,7.491,B2t30min
15.27333,7.147,B2t30min
15.28,6.819,B2t30min
15.28667,6.509,B2t30min
15.29333,6.212,B2t30min
15.3,5.93,B2t30min
15.30667,5.667,B2t30min
15.31333,5.414,B2t30min
15.32,5.173,B2t30min
15.32667,4.946,B2t30min
15.33333,4.729,B2t30min
15.34,4.521,B2t30min
15.34667,4.323,B2t30min
15.35333,4.133,B2t30min
15.36,3.953,B2t30min
15.36667,3.781,B2t30min
15.37333,3.619,B2t30min
15.38,3.465,B2t30min
15.38667,3.317,B2t30min
15.39333,3.175,B2t30min
15.4,3.039,B2t30min
15.40667,2.91,B2t30min
15.41333,2.787,B2t30min
15.42,2.669,B2t30min
15.42667,2.558,B2t30min
15.43333,2.45,B2t30min
15.44,2.348,B2t30min
15.44667,2.251,B2t30min
15.45333,2.159,B2t30min
15.46,2.07,B2t30min
15.46667,1.985,B2t30min
15.47333,1.905,B2t30min
15.48,1.828,B2t30min
15.48667,1.754,B2t30min
15.49333,1.684,B2t30min
15.5,1.617,B2t30min
15.50667,1.552,B2t30min
15.51333,1.492,B2t30min
15.52,1.434,B2t30min
15.52667,1.379,B2t30min
15.53333,1.326,B2t30min
15.54,1.279,B2t30min
15.54667,1.232,B2t30min
15.55333,1.186,B2t30min
15.56,1.143,B2t30min
15.56667,1.102,B2t30min
15.57333,1.062,B2t30min
15.58,1.027,B2t30min
15.58667,0.993,B2t30min
15.59333,0.962,B2t30min
15.6,0.931,B2t30min
15.60667,0.901,B2t30min
15.61333,0.872,B2t30min
15.62,0.844,B2t30min
15.62667,0.817,B2t30min
15.63333,0.792,B2t30min
15.64,0.769,B2t30min
15.64667,0.748,B2t30min
15.65333,0.727,B2t30min
15.66,0.708,B2t30min
15.66667,0.688,B2t30min
15.67333,0.671,B2t30min
15.68,0.656,B2t30min
15.68667,0.641,B2t30min
15.69333,0.625,B2t30min
15.7,0.612,B2t30min
15.70667,0.599,B2t30min
15.71333,0.586,B2t30min
15.72,0.573,B2t30min
15.72667,0.561,B2t30min
15.73333,0.549,B2t30min
15.74,0.539,B2t30min
15.74667,0.532,B2t30min
15.75333,0.523,B2t30min
15.76,0.514,B2t30min
15.76667,0.504,B2t30min
15.77333,0.495,B2t30min
15.78,0.488,B2t30min
15.78667,0.481,B2t30min
15.79333,0.474,B2t30min
15.8,0.47,B2t30min
15.80667,0.464,B2t30min
15.81333,0.458,B2t30min
15.82,0.452,B2t30min
15.82667,0.446,B2t30min
15.83333,0.441,B2t30min
15.84,0.436,B2t30min
15.84667,0.433,B2t30min
15.85333,0.429,B2t30min
15.86,0.424,B2t30min
15.86667,0.419,B2t30min
15.87333,0.414,B2t30min
15.88,0.409,B2t30min
15.88667,0.406,B2t30min
15.89333,0.402,B2t30min
15.9,0.399,B2t30min
15.90667,0.395,B2t30min
15.91333,0.392,B2t30min
15.92,0.389,B2t30min
15.92667,0.388,B2t30min
15.93333,0.385,B2t30min
15.94,0.382,B2t30min
15.94667,0.379,B2t30min
15.95333,0.377,B2t30min
15.96,0.374,B2t30min
15.96667,0.372,B2t30min
15.97333,0.371,B2t30min
15.98,0.369,B2t30min
15.98667,0.367,B2t30min
15.99333,0.367,B2t30min
16,0.364,B2t30min
16.00667,0.362,B2t30min
16.01333,0.361,B2t30min
16.02,0.359,B2t30min
16.02667,0.358,B2t30min
16.03333,0.356,B2t30min
16.04,0.354,B2t30min
16.04667,0.354,B2t30min
16.05333,0.352,B2t30min
16.06,0.349,B2t30min
16.06667,0.348,B2t30min
16.07333,0.347,B2t30min
16.08,0.347,B2t30min
16.08667,0.347,B2t30min
16.09333,0.347,B2t30min
16.1,0.347,B2t30min
16.10667,0.347,B2t30min
16.11333,0.347,B2t30min
16.12,0.345,B2t30min
16.12667,0.344,B2t30min
16.13333,0.343,B2t30min
16.14,0.342,B2t30min
16.14667,0.341,B2t30min
16.15333,0.341,B2t30min
16.16,0.339,B2t30min
16.16667,0.337,B2t30min
16.17333,0.335,B2t30min
16.18,0.334,B2t30min
16.18667,0.332,B2t30min
16.19333,0.332,B2t30min
16.2,0.33,B2t30min
16.20667,0.329,B2t30min
16.21333,0.329,B2t30min
16.22,0.328,B2t30min
16.22667,0.327,B2t30min
16.23333,0.327,B2t30min
16.24,0.326,B2t30min
16.24667,0.326,B2t30min
16.25333,0.326,B2t30min
16.26,0.325,B2t30min
16.26667,0.324,B2t30min
16.27333,0.324,B2t30min
16.28,0.324,B2t30min
16.28667,0.324,B2t30min
16.29333,0.324,B2t30min
16.3,0.323,B2t30min
16.30667,0.322,B2t30min
16.31333,0.322,B2t30min
16.32,0.322,B2t30min
16.32667,0.322,B2t30min
16.33333,0.322,B2t30min
16.34,0.322,B2t30min
16.34667,0.321,B2t30min
16.35333,0.321,B2t30min
16.36,0.321,B2t30min
16.36667,0.318,B2t30min
16.37333,0.317,B2t30min
16.38,0.316,B2t30min
16.38667,0.316,B2t30min
16.39333,0.316,B2t30min
16.4,0.316,B2t30min
16.40667,0.316,B2t30min
16.41333,0.316,B2t30min
16.42,0.316,B2t30min
16.42667,0.316,B2t30min
16.43333,0.316,B2t30min
16.44,0.316,B2t30min
16.44667,0.316,B2t30min
16.45333,0.316,B2t30min
16.46,0.316,B2t30min
16.46667,0.316,B2t30min
16.47333,0.316,B2t30min
16.48,0.316,B2t30min
16.48667,0.316,B2t30min
16.49333,0.316,B2t30min
16.5,0.316,B2t30min
16.50667,0.314,B2t30min
16.51333,0.313,B2t30min
16.52,0.313,B2t30min
16.52667,0.313,B2t30min
16.53333,0.313,B2t30min
16.54,0.313,B2t30min
16.54667,0.313,B2t30min
16.55333,0.313,B2t30min
16.56,0.313,B2t30min
16.56667,0.313,B2t30min
16.57333,0.313,B2t30min
16.58,0.313,B2t30min
16.58667,0.312,B2t30min
16.59333,0.311,B2t30min
16.6,0.311,B2t30min
16.60667,0.308,B2t30min
16.61333,0.308,B2t30min
16.62,0.307,B2t30min
16.62667,0.307,B2t30min
16.63333,0.306,B2t30min
16.64,0.306,B2t30min
16.64667,0.306,B2t30min
16.65333,0.306,B2t30min
16.66,0.306,B2t30min
16.66667,0.306,B2t30min
16.67333,0.306,B2t30min
16.68,0.306,B2t30min
16.68667,0.306,B2t30min
16.69333,0.306,B2t30min
16.7,0.306,B2t30min
16.70667,0.306,B2t30min
16.71333,0.306,B2t30min
16.72,0.306,B2t30min
16.72667,0.306,B2t30min
16.73333,0.306,B2t30min
16.74,0.306,B2t30min
16.74667,0.306,B2t30min
16.75333,0.306,B2t30min
16.76,0.306,B2t30min
16.76667,0.306,B2t30min
16.77333,0.306,B2t30min
16.78,0.306,B2t30min
16.78667,0.306,B2t30min
16.79333,0.306,B2t30min
16.8,0.306,B2t30min
16.80667,0.306,B2t30min
16.81333,0.306,B2t30min
16.82,0.306,B2t30min
16.82667,0.306,B2t30min
16.83333,0.306,B2t30min
16.84,0.306,B2t30min
16.84667,0.306,B2t30min
16.85333,0.306,B2t30min
16.86,0.306,B2t30min
16.86667,0.306,B2t30min
16.87333,0.306,B2t30min
16.88,0.306,B2t30min
16.88667,0.306,B2t30min
16.89333,0.306,B2t30min
16.9,0.306,B2t30min
16.90667,0.306,B2t30min
16.91333,0.306,B2t30min
16.92,0.306,B2t30min
16.92667,0.306,B2t30min
16.93333,0.306,B2t30min
16.94,0.306,B2t30min
16.94667,0.306,B2t30min
16.95333,0.306,B2t30min
16.96,0.306,B2t30min
16.96667,0.306,B2t30min
16.97333,0.306,B2t30min
16.98,0.306,B2t30min
16.98667,0.306,B2t30min
16.99333,0.306,B2t30min
17,0.306,B2t30min
17.00667,0.306,B2t30min
17.01333,0.306,B2t30min
17.02,0.306,B2t30min
17.02667,0.306,B2t30min
17.03333,0.306,B2t30min
17.04,0.306,B2t30min
17.04667,0.306,B2t30min
17.05333,0.306,B2t30min
17.06,0.306,B2t30min
17.06667,0.306,B2t30min
17.07333,0.306,B2t30min
17.08,0.306,B2t30min
17.08667,0.306,B2t30min
17.09333,0.306,B2t30min
17.1,0.306,B2t30min
17.10667,0.306,B2t30min
17.11333,0.306,B2t30min
17.12,0.306,B2t30min
17.12667,0.306,B2t30min
17.13333,0.306,B2t30min
17.14,0.306,B2t30min
17.14667,0.306,B2t30min
17.15333,0.306,B2t30min
17.16,0.306,B2t30min
17.16667,0.306,B2t30min
17.17333,0.306,B2t30min
17.18,0.306,B2t30min
17.18667,0.306,B2t30min
17.19333,0.306,B2t30min
17.2,0.306,B2t30min
17.20667,0.306,B2t30min
17.21333,0.306,B2t30min
17.22,0.306,B2t30min
17.22667,0.306,B2t30min
17.23333,0.306,B2t30min
17.24,0.306,B2t30min
17.24667,0.306,B2t30min
17.25333,0.308,B2t30min
17.26,0.308,B2t30min
17.26667,0.308,B2t30min
17.27333,0.308,B2t30min
17.28,0.308,B2t30min
17.28667,0.308,B2t30min
17.29333,0.308,B2t30min
17.3,0.308,B2t30min
17.30667,0.308,B2t30min
17.31333,0.308,B2t30min
17.32,0.308,B2t30min
17.32667,0.308,B2t30min
17.33333,0.308,B2t30min
17.34,0.308,B2t30min
17.34667,0.308,B2t30min
17.35333,0.308,B2t30min
17.36,0.308,B2t30min
17.36667,0.308,B2t30min
17.37333,0.308,B2t30min
17.38,0.308,B2t30min
17.38667,0.308,B2t30min
17.39333,0.308,B2t30min
17.4,0.308,B2t30min
17.40667,0.308,B2t30min
17.41333,0.308,B2t30min
17.42,0.308,B2t30min
17.42667,0.308,B2t30min
17.43333,0.308,B2t30min
17.44,0.308,B2t30min
17.44667,0.308,B2t30min
17.45333,0.31,B2t30min
17.46,0.31,B2t30min
17.46667,0.31,B2t30min
17.47333,0.31,B2t30min
17.48,0.311,B2t30min
17.48667,0.311,B2t30min
17.49333,0.311,B2t30min
17.5,0.312,B2t30min
17.50667,0.312,B2t30min
17.51333,0.312,B2t30min
17.52,0.312,B2t30min
17.52667,0.312,B2t30min
17.53333,0.312,B2t30min
17.54,0.312,B2t30min
17.54667,0.312,B2t30min
17.55333,0.312,B2t30min
17.56,0.312,B2t30min
17.56667,0.312,B2t30min
17.57333,0.312,B2t30min
17.58,0.312,B2t30min
17.58667,0.312,B2t30min
17.59333,0.312,B2t30min
17.6,0.312,B2t30min
17.60667,0.312,B2t30min
17.61333,0.312,B2t30min
17.62,0.312,B2t30min
17.62667,0.312,B2t30min
17.63333,0.312,B2t30min
17.64,0.312,B2t30min
17.64667,0.312,B2t30min
17.65333,0.314,B2t30min
17.66,0.317,B2t30min
17.66667,0.318,B2t30min
17.67333,0.318,B2t30min
17.68,0.318,B2t30min
17.68667,0.318,B2t30min
17.69333,0.318,B2t30min
17.7,0.318,B2t30min
17.70667,0.32,B2t30min
17.71333,0.32,B2t30min
17.72,0.32,B2t30min
17.72667,0.32,B2t30min
17.73333,0.32,B2t30min
17.74,0.32,B2t30min
17.74667,0.32,B2t30min
17.75333,0.32,B2t30min
17.76,0.32,B2t30min
17.76667,0.32,B2t30min
17.77333,0.32,B2t30min
17.78,0.32,B2t30min
17.78667,0.32,B2t30min
17.79333,0.32,B2t30min
17.8,0.32,B2t30min
17.80667,0.32,B2t30min
17.81333,0.32,B2t30min
17.82,0.32,B2t30min
17.82667,0.32,B2t30min
17.83333,0.32,B2t30min
17.84,0.32,B2t30min
17.84667,0.32,B2t30min
17.85333,0.32,B2t30min
17.86,0.321,B2t30min
17.86667,0.321,B2t30min
17.87333,0.322,B2t30min
17.88,0.323,B2t30min
17.88667,0.323,B2t30min
17.89333,0.323,B2t30min
17.9,0.324,B2t30min
17.90667,0.325,B2t30min
17.91333,0.325,B2t30min
17.92,0.325,B2t30min
17.92667,0.325,B2t30min
17.93333,0.325,B2t30min
17.94,0.325,B2t30min
17.94667,0.325,B2t30min
17.95333,0.325,B2t30min
17.96,0.326,B2t30min
17.96667,0.326,B2t30min
17.97333,0.326,B2t30min
17.98,0.326,B2t30min
17.98667,0.326,B2t30min
17.99333,0.326,B2t30min
18,0.326,B2t30min
18.00667,0.326,B2t30min
18.01333,0.326,B2t30min
18.02,0.327,B2t30min
18.02667,0.328,B2t30min
18.03333,0.328,B2t30min
18.04,0.328,B2t30min
18.04667,0.328,B2t30min
18.05333,0.328,B2t30min
18.06,0.328,B2t30min
18.06667,0.329,B2t30min
18.07333,0.331,B2t30min
18.08,0.331,B2t30min
18.08667,0.331,B2t30min
18.09333,0.331,B2t30min
18.1,0.331,B2t30min
18.10667,0.331,B2t30min
18.11333,0.331,B2t30min
18.12,0.331,B2t30min
18.12667,0.331,B2t30min
18.13333,0.332,B2t30min
18.14,0.333,B2t30min
18.14667,0.334,B2t30min
18.15333,0.336,B2t30min
18.16,0.336,B2t30min
18.16667,0.336,B2t30min
18.17333,0.336,B2t30min
18.18,0.337,B2t30min
18.18667,0.337,B2t30min
18.19333,0.337,B2t30min
18.2,0.337,B2t30min
18.20667,0.337,B2t30min
18.21333,0.337,B2t30min
18.22,0.337,B2t30min
18.22667,0.337,B2t30min
18.23333,0.337,B2t30min
18.24,0.337,B2t30min
18.24667,0.337,B2t30min
18.25333,0.337,B2t30min
18.26,0.337,B2t30min
18.26667,0.337,B2t30min
18.27333,0.337,B2t30min
18.28,0.337,B2t30min
18.28667,0.337,B2t30min
18.29333,0.337,B2t30min
18.3,0.337,B2t30min
18.30667,0.337,B2t30min
18.31333,0.337,B2t30min
18.32,0.337,B2t30min
18.32667,0.337,B2t30min
18.33333,0.337,B2t30min
18.34,0.337,B2t30min
18.34667,0.337,B2t30min
18.35333,0.337,B2t30min
18.36,0.337,B2t30min
18.36667,0.337,B2t30min
18.37333,0.338,B2t30min
18.38,0.338,B2t30min
18.38667,0.338,B2t30min
18.39333,0.338,B2t30min
18.4,0.338,B2t30min
18.40667,0.338,B2t30min
18.41333,0.338,B2t30min
18.42,0.338,B2t30min
18.42667,0.339,B2t30min
18.43333,0.341,B2t30min
18.44,0.341,B2t30min
18.44667,0.342,B2t30min
18.45333,0.343,B2t30min
18.46,0.343,B2t30min
18.46667,0.343,B2t30min
18.47333,0.343,B2t30min
18.48,0.344,B2t30min
18.48667,0.346,B2t30min
18.49333,0.346,B2t30min
18.5,0.346,B2t30min
18.50667,0.346,B2t30min
18.51333,0.346,B2t30min
18.52,0.346,B2t30min
18.52667,0.346,B2t30min
18.53333,0.346,B2t30min
18.54,0.346,B2t30min
18.54667,0.346,B2t30min
18.55333,0.346,B2t30min
18.56,0.346,B2t30min
18.56667,0.346,B2t30min
18.57333,0.346,B2t30min
18.58,0.347,B2t30min
18.58667,0.347,B2t30min
18.59333,0.347,B2t30min
18.6,0.347,B2t30min
18.60667,0.347,B2t30min
18.61333,0.347,B2t30min
18.62,0.347,B2t30min
18.62667,0.347,B2t30min
18.63333,0.347,B2t30min
18.64,0.347,B2t30min
18.64667,0.347,B2t30min
18.65333,0.348,B2t30min
18.66,0.348,B2t30min
18.66667,0.348,B2t30min
18.67333,0.348,B2t30min
18.68,0.349,B2t30min
18.68667,0.351,B2t30min
18.69333,0.351,B2t30min
18.7,0.351,B2t30min
18.70667,0.351,B2t30min
18.71333,0.351,B2t30min
18.72,0.351,B2t30min
18.72667,0.351,B2t30min
18.73333,0.351,B2t30min
18.74,0.351,B2t30min
18.74667,0.352,B2t30min
18.75333,0.352,B2t30min
18.76,0.352,B2t30min
18.76667,0.352,B2t30min
18.77333,0.353,B2t30min
18.78,0.355,B2t30min
18.78667,0.355,B2t30min
18.79333,0.355,B2t30min
18.8,0.355,B2t30min
18.80667,0.355,B2t30min
18.81333,0.355,B2t30min
18.82,0.355,B2t30min
18.82667,0.355,B2t30min
18.83333,0.355,B2t30min
18.84,0.355,B2t30min
18.84667,0.355,B2t30min
18.85333,0.355,B2t30min
18.86,0.354,B2t30min
18.86667,0.354,B2t30min
18.87333,0.354,B2t30min
18.88,0.354,B2t30min
18.88667,0.354,B2t30min
18.89333,0.354,B2t30min
18.9,0.354,B2t30min
18.90667,0.354,B2t30min
18.91333,0.354,B2t30min
18.92,0.354,B2t30min
18.92667,0.354,B2t30min
18.93333,0.354,B2t30min
18.94,0.354,B2t30min
18.94667,0.354,B2t30min
18.95333,0.354,B2t30min
18.96,0.354,B2t30min
18.96667,0.354,B2t30min
18.97333,0.354,B2t30min
18.98,0.354,B2t30min
18.98667,0.354,B2t30min
18.99333,0.354,B2t30min
19,0.354,B2t30min
19.00667,0.354,B2t30min
19.01333,0.354,B2t30min
19.02,0.354,B2t30min
19.02667,0.354,B2t30min
19.03333,0.354,B2t30min
19.04,0.354,B2t30min
19.04667,0.355,B2t30min
19.05333,0.358,B2t30min
19.06,0.358,B2t30min
19.06667,0.358,B2t30min
19.07333,0.358,B2t30min
19.08,0.358,B2t30min
19.08667,0.358,B2t30min
19.09333,0.358,B2t30min
19.1,0.358,B2t30min
19.10667,0.358,B2t30min
19.11333,0.358,B2t30min
19.12,0.359,B2t30min
19.12667,0.361,B2t30min
19.13333,0.361,B2t30min
19.14,0.361,B2t30min
19.14667,0.362,B2t30min
19.15333,0.362,B2t30min
19.16,0.365,B2t30min
19.16667,0.366,B2t30min
19.17333,0.366,B2t30min
19.18,0.368,B2t30min
19.18667,0.371,B2t30min
19.19333,0.373,B2t30min
19.2,0.373,B2t30min
19.20667,0.373,B2t30min
19.21333,0.376,B2t30min
19.22,0.378,B2t30min
19.22667,0.38,B2t30min
19.23333,0.382,B2t30min
19.24,0.383,B2t30min
19.24667,0.386,B2t30min
19.25333,0.389,B2t30min
19.26,0.391,B2t30min
19.26667,0.393,B2t30min
19.27333,0.396,B2t30min
19.28,0.398,B2t30min
19.28667,0.401,B2t30min
19.29333,0.403,B2t30min
19.3,0.406,B2t30min
19.30667,0.409,B2t30min
19.31333,0.413,B2t30min
19.32,0.417,B2t30min
19.32667,0.42,B2t30min
19.33333,0.422,B2t30min
19.34,0.425,B2t30min
19.34667,0.427,B2t30min
19.35333,0.431,B2t30min
19.36,0.434,B2t30min
19.36667,0.438,B2t30min
19.37333,0.443,B2t30min
19.38,0.448,B2t30min
19.38667,0.453,B2t30min
19.39333,0.458,B2t30min
19.4,0.464,B2t30min
19.40667,0.47,B2t30min
19.41333,0.474,B2t30min
19.42,0.477,B2t30min
19.42667,0.482,B2t30min
19.43333,0.489,B2t30min
19.44,0.495,B2t30min
19.44667,0.502,B2t30min
19.45333,0.508,B2t30min
19.46,0.515,B2t30min
19.46667,0.522,B2t30min
19.47333,0.529,B2t30min
19.48,0.537,B2t30min
19.48667,0.545,B2t30min
19.49333,0.552,B2t30min
19.5,0.56,B2t30min
19.50667,0.569,B2t30min
19.51333,0.577,B2t30min
19.52,0.582,B2t30min
19.52667,0.59,B2t30min
19.53333,0.597,B2t30min
19.54,0.604,B2t30min
19.54667,0.613,B2t30min
19.55333,0.621,B2t30min
19.56,0.63,B2t30min
19.56667,0.639,B2t30min
19.57333,0.645,B2t30min
19.58,0.652,B2t30min
19.58667,0.659,B2t30min
19.59333,0.667,B2t30min
19.6,0.674,B2t30min
19.60667,0.682,B2t30min
19.61333,0.689,B2t30min
19.62,0.696,B2t30min
19.62667,0.704,B2t30min
19.63333,0.711,B2t30min
19.64,0.719,B2t30min
19.64667,0.727,B2t30min
19.65333,0.735,B2t30min
19.66,0.741,B2t30min
19.66667,0.749,B2t30min
19.67333,0.757,B2t30min
19.68,0.765,B2t30min
19.68667,0.773,B2t30min
19.69333,0.78,B2t30min
19.7,0.785,B2t30min
19.70667,0.792,B2t30min
19.71333,0.799,B2t30min
19.72,0.808,B2t30min
19.72667,0.816,B2t30min
19.73333,0.823,B2t30min
19.74,0.83,B2t30min
19.74667,0.837,B2t30min
19.75333,0.845,B2t30min
19.76,0.852,B2t30min
19.76667,0.857,B2t30min
19.77333,0.863,B2t30min
19.78,0.87,B2t30min
19.78667,0.876,B2t30min
19.79333,0.883,B2t30min
19.8,0.889,B2t30min
19.80667,0.895,B2t30min
19.81333,0.902,B2t30min
19.82,0.908,B2t30min
19.82667,0.914,B2t30min
19.83333,0.92,B2t30min
19.84,0.927,B2t30min
19.84667,0.933,B2t30min
19.85333,0.94,B2t30min
19.86,0.946,B2t30min
19.86667,0.952,B2t30min
19.87333,0.957,B2t30min
19.88,0.963,B2t30min
19.88667,0.97,B2t30min
19.89333,0.977,B2t30min
19.9,0.983,B2t30min
19.90667,0.99,B2t30min
19.91333,0.995,B2t30min
19.92,1,B2t30min
19.92667,1.007,B2t30min
19.93333,1.014,B2t30min
19.94,1.019,B2t30min
19.94667,1.025,B2t30min
19.95333,1.032,B2t30min
19.96,1.037,B2t30min
19.96667,1.043,B2t30min
19.97333,1.049,B2t30min
19.98,1.055,B2t30min
19.98667,1.062,B2t30min
19.99333,1.067,B2t30min
20,1.073,B2t30min
20.00667,1.081,B2t30min
20.01333,1.087,B2t30min
20.02,1.093,B2t30min
20.02667,1.099,B2t30min
20.03333,1.104,B2t30min
20.04,1.11,B2t30min
20.04667,1.116,B2t30min
20.05333,1.123,B2t30min
20.06,1.129,B2t30min
20.06667,1.134,B2t30min
20.07333,1.139,B2t30min
20.08,1.145,B2t30min
20.08667,1.152,B2t30min
20.09333,1.158,B2t30min
20.1,1.166,B2t30min
20.10667,1.173,B2t30min
20.11333,1.179,B2t30min
20.12,1.186,B2t30min
20.12667,1.193,B2t30min
20.13333,1.199,B2t30min
20.14,1.204,B2t30min
20.14667,1.21,B2t30min
20.15333,1.217,B2t30min
20.16,1.222,B2t30min
20.16667,1.229,B2t30min
20.17333,1.235,B2t30min
20.18,1.242,B2t30min
20.18667,1.248,B2t30min
20.19333,1.254,B2t30min
20.2,1.262,B2t30min
20.20667,1.27,B2t30min
20.21333,1.277,B2t30min
20.22,1.282,B2t30min
20.22667,1.289,B2t30min
20.23333,1.296,B2t30min
20.24,1.303,B2t30min
20.24667,1.311,B2t30min
20.25333,1.318,B2t30min
20.26,1.324,B2t30min
20.26667,1.33,B2t30min
20.27333,1.336,B2t30min
20.28,1.342,B2t30min
20.28667,1.349,B2t30min
20.29333,1.355,B2t30min
20.3,1.362,B2t30min
20.30667,1.369,B2t30min
20.31333,1.376,B2t30min
20.32,1.382,B2t30min
20.32667,1.387,B2t30min
20.33333,1.392,B2t30min
20.34,1.398,B2t30min
20.34667,1.405,B2t30min
20.35333,1.41,B2t30min
20.36,1.416,B2t30min
20.36667,1.421,B2t30min
20.37333,1.426,B2t30min
20.38,1.434,B2t30min
20.38667,1.441,B2t30min
20.39333,1.447,B2t30min
20.4,1.452,B2t30min
20.40667,1.458,B2t30min
20.41333,1.465,B2t30min
20.42,1.47,B2t30min
20.42667,1.475,B2t30min
20.43333,1.48,B2t30min
20.44,1.485,B2t30min
20.44667,1.49,B2t30min
20.45333,1.495,B2t30min
20.46,1.502,B2t30min
20.46667,1.507,B2t30min
20.47333,1.512,B2t30min
20.48,1.515,B2t30min
20.48667,1.519,B2t30min
20.49333,1.524,B2t30min
20.5,1.53,B2t30min
20.50667,1.537,B2t30min
20.51333,1.543,B2t30min
20.52,1.55,B2t30min
20.52667,1.557,B2t30min
20.53333,1.562,B2t30min
20.54,1.566,B2t30min
20.54667,1.57,B2t30min
20.55333,1.575,B2t30min
20.56,1.579,B2t30min
20.56667,1.581,B2t30min
20.57333,1.584,B2t30min
20.58,1.587,B2t30min
20.58667,1.59,B2t30min
20.59333,1.594,B2t30min
20.6,1.6,B2t30min
20.60667,1.606,B2t30min
20.61333,1.611,B2t30min
20.62,1.614,B2t30min
20.62667,1.619,B2t30min
20.63333,1.623,B2t30min
20.64,1.626,B2t30min
20.64667,1.629,B2t30min
20.65333,1.631,B2t30min
20.66,1.635,B2t30min
20.66667,1.637,B2t30min
20.67333,1.64,B2t30min
20.68,1.642,B2t30min
20.68667,1.646,B2t30min
20.69333,1.647,B2t30min
20.7,1.649,B2t30min
20.70667,1.651,B2t30min
20.71333,1.654,B2t30min
20.72,1.657,B2t30min
20.72667,1.659,B2t30min
20.73333,1.661,B2t30min
20.74,1.664,B2t30min
20.74667,1.664,B2t30min
20.75333,1.664,B2t30min
20.76,1.667,B2t30min
20.76667,1.669,B2t30min
20.77333,1.67,B2t30min
20.78,1.67,B2t30min
20.78667,1.671,B2t30min
20.79333,1.671,B2t30min
20.8,1.672,B2t30min
20.80667,1.672,B2t30min
20.81333,1.672,B2t30min
20.82,1.673,B2t30min
20.82667,1.674,B2t30min
20.83333,1.674,B2t30min
20.84,1.674,B2t30min
20.84667,1.674,B2t30min
20.85333,1.674,B2t30min
20.86,1.674,B2t30min
20.86667,1.674,B2t30min
20.87333,1.673,B2t30min
20.88,1.673,B2t30min
20.88667,1.671,B2t30min
20.89333,1.669,B2t30min
20.9,1.665,B2t30min
20.90667,1.662,B2t30min
20.91333,1.661,B2t30min
20.92,1.658,B2t30min
20.92667,1.654,B2t30min
20.93333,1.651,B2t30min
20.94,1.647,B2t30min
20.94667,1.645,B2t30min
20.95333,1.642,B2t30min
20.96,1.636,B2t30min
20.96667,1.631,B2t30min
20.97333,1.625,B2t30min
20.98,1.62,B2t30min
20.98667,1.614,B2t30min
20.99333,1.608,B2t30min
21,1.603,B2t30min
21.00667,1.599,B2t30min
21.01333,1.595,B2t30min
21.02,1.589,B2t30min
21.02667,1.583,B2t30min
21.03333,1.58,B2t30min
21.04,1.576,B2t30min
21.04667,1.571,B2t30min
21.05333,1.567,B2t30min
21.06,1.563,B2t30min
21.06667,1.558,B2t30min
21.07333,1.551,B2t30min
21.08,1.545,B2t30min
21.08667,1.54,B2t30min
21.09333,1.535,B2t30min
21.1,1.53,B2t30min
21.10667,1.524,B2t30min
21.11333,1.516,B2t30min
21.12,1.508,B2t30min
21.12667,1.502,B2t30min
21.13333,1.495,B2t30min
21.14,1.487,B2t30min
21.14667,1.479,B2t30min
21.15333,1.473,B2t30min
21.16,1.468,B2t30min
21.16667,1.46,B2t30min
21.17333,1.453,B2t30min
21.18,1.445,B2t30min
21.18667,1.437,B2t30min
21.19333,1.43,B2t30min
21.2,1.423,B2t30min
21.20667,1.416,B2t30min
21.21333,1.408,B2t30min
21.22,1.401,B2t30min
21.22667,1.394,B2t30min
21.23333,1.386,B2t30min
21.24,1.377,B2t30min
21.24667,1.37,B2t30min
21.25333,1.362,B2t30min
21.26,1.355,B2t30min
21.26667,1.347,B2t30min
21.27333,1.339,B2t30min
21.28,1.331,B2t30min
21.28667,1.322,B2t30min
21.29333,1.314,B2t30min
21.3,1.307,B2t30min
21.30667,1.3,B2t30min
21.31333,1.292,B2t30min
21.32,1.285,B2t30min
21.32667,1.278,B2t30min
21.33333,1.271,B2t30min
21.34,1.264,B2t30min
21.34667,1.256,B2t30min
21.35333,1.249,B2t30min
21.36,1.242,B2t30min
21.36667,1.236,B2t30min
21.37333,1.229,B2t30min
21.38,1.221,B2t30min
21.38667,1.215,B2t30min
21.39333,1.207,B2t30min
21.4,1.203,B2t30min
21.40667,1.195,B2t30min
21.41333,1.187,B2t30min
21.42,1.182,B2t30min
21.42667,1.175,B2t30min
21.43333,1.169,B2t30min
21.44,1.163,B2t30min
21.44667,1.157,B2t30min
21.45333,1.151,B2t30min
21.46,1.144,B2t30min
21.46667,1.137,B2t30min
