																																										
General Info																																										
																																										
Run information																																										
3295	G03	Unknown	Kemp 23/96	0.119369	137.01	380	5																																			
3295	G03	Unknown	Kemp 23/96	0.125574	167.01	380	6																																			
3295	G03	Unknown	Kemp 23/96	0.131809	197.01	380	7																																			
3295	G03	Unknown	Kemp 23/96	0.138271	227.01	380	8																																			
3295	G03	Unknown	Kemp 23/96	0.144596	257.01	380	9																																			
3295	G03	Unknown	Kemp 23/96	0.151036	287.01	380	10																																			
3295	G03	Unknown	Kemp 23/96	0.157567	317.01	380	11																																			
3295	G03	Unknown	Kemp 23/96	0.164142	347.01	380	12																																			
3295	G03	Unknown	Kemp 23/96	0.170696	377.01	380	13																																			
3295	G03	Unknown	Kemp 23/96	0.177427	407.01	380	14																																			
3295	G03	Unknown	Kemp 23/96	0.184163	437.01	380	15																																			
3295	G03	Unknown	Kemp 23/96	0.190629	467.01	380	16																																			
3295	G03	Unknown	Kemp 23/96	0.197285	497.01	380	17																																			
3295	G03	Unknown	Kemp 23/96	0.204076	527.01	380	18																																			
3295	G03	Unknown	Kemp 23/96	0.210939	557.01	380	19																																			
3295	G03	Unknown	Kemp 23/96	0.217666	587.01	380	20																																			
3295	H03	Unknown	Kemp 24/96	0.0926204	21.39	380	1																																			
3295	H03	Unknown	Kemp 24/96	0.097732	51.38	380	2																																			
3295	H03	Unknown	Kemp 24/96	0.10288	81.38	380	3																																			
3295	H03	Unknown	Kemp 24/96	0.108013	111.38	380	4																																			
3295	H03	Unknown	Kemp 24/96	0.113254	141.38	380	5																																			
3295	H03	Unknown	Kemp 24/96	0.118628	171.38	380	6																																			
3295	H03	Unknown	Kemp 24/96	0.124032	201.38	380	7																																			
3295	H03	Unknown	Kemp 24/96	0.129426	231.38	380	8																																			
3295	H03	Unknown	Kemp 24/96	0.13492	261.38	380	9																																			
3295	H03	Unknown	Kemp 24/96	0.140457	291.38	380	10																																			
3295	H03	Unknown	Kemp 24/96	0.146094	321.38	380	11																																			
3295	H03	Unknown	Kemp 24/96	0.151739	351.38	380	12																																			
3295	H03	Unknown	Kemp 24/96	0.157408	381.38	380	13																																			
3295	H03	Unknown	Kemp 24/96	0.163067	411.38	380	14																																			
3295	H03	Unknown	Kemp 24/96	0.168776	441.38	380	15																																			
